2023-08-21 15:38:29,333 INFO  [mainraceId-] (StartupInfoLogger#logStarting:55) main - Starting AppApplication using Java 14.0.2 on BJ3160-5.local with PID 20772 (/Users/momo/springBootLearn/myApiProject/apiTestProject/my-api-project/my-api/target/classes started by momo in /Users/momo/springBootLearn)
2023-08-21 20:09:38,316 INFO  [mainraceId-] (TomcatWebServer#initialize:108) main - Tomcat initialized with port(s): 8080 (http)
2023-08-21 20:09:38,404 INFO  [mainraceId-] (ServletWebServerApplicationContext#prepareWebApplicationContext:290) main - Root WebApplicationContext: initialization completed in 1705 ms
2023-08-21 20:09:39,856 INFO  [mainraceId-] (TomcatWebServer#start:220) main - Tomcat started on port(s): 8080 (http) with context path ''
2023-08-21 20:09:39,892 INFO  [mainraceId-] (StartupInfoLogger#logStarted:61) main - Started AppApplication in 3.737 seconds (JVM running for 4.603)
2023-08-21 20:09:45,512 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:525) http-nio-8080-exec-1 - Initializing Servlet 'dispatcherServlet'
2023-08-21 20:09:45,516 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:547) http-nio-8080-exec-1 - Completed initialization in 2 ms
2023-08-21 20:09:45,892 INFO  [http-nio-8080-exec-1raceId-] (TestMysqlServiceImpl#getUser:30) http-nio-8080-exec-1 - getUserId id:24 user:User(id=24, name=阿巴阿巴, tel=123654789)
2023-08-21 20:10:19,466 INFO  [mainraceId-] (StartupInfoLogger#logStarting:55) main - Starting AppApplication using Java 14.0.2 on BJ3160-5.local with PID 27218 (/Users/momo/springBootLearn/myApiProject/apiTestProject/my-api-project/my-api/target/classes started by momo in /Users/momo/springBootLearn)
2023-08-21 20:10:19,472 INFO  [mainraceId-] (SpringApplication#logStartupProfileInfo:640) main - No active profile set, falling back to 1 default profile: "default"
2023-08-21 20:10:21,144 INFO  [mainraceId-] (TomcatWebServer#initialize:108) main - Tomcat initialized with port(s): 8080 (http)
2023-08-21 20:10:21,235 INFO  [mainraceId-] (ServletWebServerApplicationContext#prepareWebApplicationContext:290) main - Root WebApplicationContext: initialization completed in 1693 ms
2023-08-21 20:10:22,559 INFO  [mainraceId-] (TomcatWebServer#start:220) main - Tomcat started on port(s): 8080 (http) with context path ''
2023-08-21 20:10:22,597 INFO  [mainraceId-] (StartupInfoLogger#logStarted:61) main - Started AppApplication in 3.592 seconds (JVM running for 4.647)
2023-08-21 20:10:27,173 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:525) http-nio-8080-exec-1 - Initializing Servlet 'dispatcherServlet'
2023-08-21 20:10:27,185 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:547) http-nio-8080-exec-1 - Completed initialization in 7 ms
2023-08-21 20:10:27,416 INFO  [http-nio-8080-exec-1raceId-] (TestMysqlServiceImpl#getUser:30) http-nio-8080-exec-1 - getUserId id:24 user:User(id=0, name=null, tel=0)
2023-08-21 20:11:16,031 INFO  [mainraceId-] (StartupInfoLogger#logStarting:55) main - Starting AppApplication using Java 14.0.2 on BJ3160-5.local with PID 27252 (/Users/momo/springBootLearn/myApiProject/apiTestProject/my-api-project/my-api/target/classes started by momo in /Users/momo/springBootLearn)
2023-08-21 20:11:16,037 INFO  [mainraceId-] (SpringApplication#logStartupProfileInfo:640) main - No active profile set, falling back to 1 default profile: "default"
2023-08-21 20:11:17,682 INFO  [mainraceId-] (TomcatWebServer#initialize:108) main - Tomcat initialized with port(s): 8080 (http)
2023-08-21 20:11:17,775 INFO  [mainraceId-] (ServletWebServerApplicationContext#prepareWebApplicationContext:290) main - Root WebApplicationContext: initialization completed in 1665 ms
2023-08-21 20:11:19,118 INFO  [mainraceId-] (TomcatWebServer#start:220) main - Tomcat started on port(s): 8080 (http) with context path ''
2023-08-21 20:11:19,155 INFO  [mainraceId-] (StartupInfoLogger#logStarted:61) main - Started AppApplication in 3.6 seconds (JVM running for 4.465)
2023-08-21 20:11:30,713 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:525) http-nio-8080-exec-1 - Initializing Servlet 'dispatcherServlet'
2023-08-21 20:11:30,717 INFO  [http-nio-8080-exec-1raceId-] (FrameworkServlet#initServletBean:547) http-nio-8080-exec-1 - Completed initialization in 2 ms
2023-08-21 20:11:30,957 INFO  [http-nio-8080-exec-1raceId-] (TestMysqlServiceImpl#getUser:30) http-nio-8080-exec-1 - getUserId id:24 user:User(id=24, name=阿巴阿巴, tel=123654789)
